,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
0,covid-19,Track time,0,Text length,0,478,1005,974,119,0.8284101276770666,0.5130829700810823,15.146162431318688,0.8668482899515374,0.6120814950016666,13.43743257820928
1,covid-19,Track time,0,Text length,100,478,1002,974,119,0.8282972433207145,0.512941050818102,15.146162431318688,0.8668100953959884,0.6119355421445333,13.43045923871167
2,covid-19,Track time,0,Text length,1000,478,960,974,119,0.8278364141208853,0.5112902319035801,15.23415242165242,0.8664804039776476,0.6107587758938648,13.439578089416278
3,covid-19,Track time,0,Text length,2000,478,879,974,119,0.8292919508854633,0.5204609582829777,14.861075498575499,0.8703836301062226,0.6245377167231639,13.184489991609736
4,covid-19,Track time,0,Text length,3000,478,751,974,119,0.827259175357123,0.5169985170972635,14.999069940476193,0.8707901814125121,0.6259733361084606,13.107812259207892
5,covid-19,Track time,0,Text length,5000,478,506,974,119,0.8125748159440074,0.4907818053097257,15.103436627475086,0.8666821817859353,0.613079433610038,13.054751074168546
6,covid-19,Track time,0,Text length,7500,478,271,974,119,0.8080406770704718,0.486724494827991,17.049046541693595,0.8641624027956382,0.6073773092641709,14.077345825061421
7,covid-19,Track time,0,Text length,10000,478,161,974,119,0.7590834387607756,0.3944220017986583,18.70201184869552,0.8251484289728119,0.5017350761011731,16.078934208912408
8,covid-19,Track time,5,Text length,0,478,1005,858,119,0.8274655432412753,0.5107887102289093,15.11596314721315,0.8658398157601339,0.6084381171521402,13.421401030017535
9,covid-19,Track time,5,Text length,100,478,1002,858,119,0.8273646924963296,0.5106813106272075,15.115963147213149,0.8658081979145633,0.6083238671231919,13.415411684222365
10,covid-19,Track time,5,Text length,1000,478,960,858,119,0.8268730699791169,0.508953055067128,15.329123001351507,0.8654557726639424,0.6070607267966853,13.525365896582343
11,covid-19,Track time,5,Text length,2000,478,879,858,119,0.828023583826682,0.5175546024486452,15.192384121037094,0.8692215590915492,0.6204729091645351,13.377821179486583
12,covid-19,Track time,5,Text length,3000,478,751,858,119,0.8259222718064769,0.5140329547406187,15.045775170775178,0.8694591921459665,0.6214073643645771,13.170988299325678
13,covid-19,Track time,5,Text length,5000,478,506,858,119,0.8106433721654255,0.4871552765054626,15.131700636508334,0.865010660468498,0.6078884319023017,13.127459671148985
14,covid-19,Track time,5,Text length,7500,478,271,858,119,0.806839381308707,0.48467073285550427,16.931931972373143,0.8629429311250766,0.6039046644929186,14.007418142626598
15,covid-19,Track time,5,Text length,10000,478,161,858,119,0.7567181060286955,0.3912247567322533,18.63113181863182,0.8227417533745071,0.4966100785758895,16.044175399039677
16,covid-19,Track time,10,Text length,0,478,1005,727,119,0.8197982511384287,0.4884388827069439,15.42602449633699,0.8599516624320094,0.5872771526317757,13.595026198181541
17,covid-19,Track time,10,Text length,100,478,1002,727,119,0.8196885316365808,0.48833646669458664,15.42602449633699,0.8599297577553539,0.5872179514729768,13.592753120665746
18,covid-19,Track time,10,Text length,1000,478,960,727,119,0.8191250628723458,0.486487724770163,15.60080200719341,0.8595388940092394,0.585799080557794,13.703920104262766
19,covid-19,Track time,10,Text length,2000,478,879,727,119,0.8199230167304794,0.4948536312721887,15.503598209966132,0.8631509878131266,0.5992099738744042,13.569294335551898
20,covid-19,Track time,10,Text length,3000,478,751,727,119,0.8173996552944484,0.4908181463595779,15.347641941391936,0.8632647122528682,0.5999688235956724,13.456334758822624
21,covid-19,Track time,10,Text length,5000,478,506,727,119,0.8018476587693233,0.465545780255708,15.428275250390636,0.8587454443898587,0.5871843304284036,13.430427177999986
22,covid-19,Track time,10,Text length,7500,478,271,727,119,0.796981259126099,0.46155417457869546,17.11128393665158,0.8562626493769706,0.5826884551713167,14.113343395610668
23,covid-19,Track time,10,Text length,10000,478,161,727,119,0.7442519260484536,0.366354418875275,18.75232208267922,0.8136963590095669,0.47134025741869584,16.094866980541628
24,covid-19,Track time,25,Text length,0,478,1005,454,119,0.8248686098487752,0.5083980849274072,15.219665750915748,0.864271966170392,0.6032754013627509,13.41781283710895
25,covid-19,Track time,25,Text length,100,478,1002,454,119,0.8247737291907223,0.5083296085143313,15.202152014652011,0.8642535412030175,0.6032383160666258,13.405676914778855
26,covid-19,Track time,25,Text length,1000,478,960,454,119,0.8241880445812708,0.5063525703619368,15.448333623390193,0.863900264655827,0.6019643369476447,13.546481375721815
27,covid-19,Track time,25,Text length,2000,478,879,454,119,0.8244362423446351,0.513441778797243,15.278341642924973,0.8668248429943348,0.6129635837102182,13.356836070158613
28,covid-19,Track time,25,Text length,3000,478,751,454,119,0.8215057874701504,0.5085456371801622,15.268687042124546,0.8666270558942788,0.612835032870381,13.27774406688241
29,covid-19,Track time,25,Text length,5000,478,506,454,119,0.8064108584496283,0.48394109581543704,15.266238569123187,0.8618090201382899,0.5999469052120788,13.213566368906172
30,covid-19,Track time,25,Text length,7500,478,271,454,119,0.8035438178084287,0.48396898277253053,17.02617970265028,0.8598651944693902,0.5976453118252517,14.120772257122914
31,covid-19,Track time,25,Text length,10000,478,161,454,119,0.7524798170372099,0.3928072147848043,18.679678873757826,0.8190683215519098,0.49464366757307,15.929994890137968
32,covid-19,Track time,50,Text length,0,478,1005,170,119,0.804299930506616,0.4491468314757083,17.56400444793302,0.8536253621016041,0.5646427806238209,14.705468595205074
33,covid-19,Track time,50,Text length,100,478,1002,170,119,0.8041796925677986,0.44907570741222325,17.522795656724227,0.8537057728601316,0.5649539976720717,14.663859718644739
34,covid-19,Track time,50,Text length,1000,478,960,170,119,0.8042793552292102,0.4486810397120124,17.74327254071231,0.8534158260721797,0.5638785102372613,14.835658862913517
35,covid-19,Track time,50,Text length,2000,478,879,170,119,0.8042612134077352,0.456288341903163,17.230032768436388,0.8567592538151585,0.5769530866543882,14.27557664778392
36,covid-19,Track time,50,Text length,3000,478,751,170,119,0.799195842396155,0.44833099867401277,17.285060177917313,0.8561967246181813,0.5758530725645694,14.259642692028258
37,covid-19,Track time,50,Text length,5000,478,506,170,119,0.7842345494211471,0.4285145306282151,16.72026152980878,0.8524080287840058,0.5664814570425519,13.772636430154973
38,covid-19,Track time,50,Text length,7500,478,271,170,119,0.7806670761133375,0.4273510975545985,19.85117073699871,0.8486516212763808,0.5592310222139887,15.891318463813237
39,covid-19,Track time,50,Text length,10000,478,161,170,119,0.7293660064681329,0.33771928414509494,19.738979898702116,0.8062766220627474,0.44992354747416935,16.69854968236845
40,covid-19,Track time,100,Text length,0,478,1005,21,119,0.7726214638400236,0.3680827376841475,18.435767742110105,0.8313448487052786,0.4837446855028062,15.364281501016885
41,covid-19,Track time,100,Text length,100,478,1002,21,119,0.7724238512631718,0.3679683886007496,18.435767742110105,0.8314120089967045,0.4840512592104794,15.335585724078724
42,covid-19,Track time,100,Text length,1000,478,960,21,119,0.7737846420567807,0.36980284929463575,18.275858930226413,0.8314022245579441,0.48397392569804215,15.26328893939141
43,covid-19,Track time,100,Text length,2000,478,879,21,119,0.7707447077570296,0.3741932462037187,17.91838507877665,0.8336283765728925,0.4956014639356606,14.912922146282774
44,covid-19,Track time,100,Text length,3000,478,751,21,119,0.766941287946826,0.37056576261984847,18.0850572620151,0.8343804576455,0.4995624020407066,14.791376323602313
45,covid-19,Track time,100,Text length,5000,478,506,21,119,0.7506352502276338,0.35582278218247965,19.231878061697344,0.8274345079513921,0.4855324871211886,15.183872800494632
46,covid-19,Track time,100,Text length,7500,478,271,21,119,0.7396836559858327,0.3452483711526319,20.782605037412733,0.8166343153932625,0.46462934071714995,17.003299469318883
47,covid-19,Track time,100,Text length,10000,478,161,21,119,0.6806502781576047,0.2526073124149575,20.79315052231718,0.7720243221016329,0.3552298718834223,17.139531476820213
48,covid-19,Track time,150,Text length,0,478,1005,3,119,0.7202948140540509,0.21433097140969767,18.06155250864862,0.7794641073938358,0.2893344454606764,16.794496991338807
49,covid-19,Track time,150,Text length,100,478,1002,3,119,0.7200873225084407,0.21429312460728656,18.06155250864862,0.7793703378968676,0.28932167216962507,16.794496991338807
50,covid-19,Track time,150,Text length,1000,478,960,3,119,0.7220171214160523,0.21762495857525174,18.20013252876155,0.7806337868329106,0.2935185103565322,16.670121193140293
51,covid-19,Track time,150,Text length,2000,478,879,3,119,0.7171026537575944,0.22113190111896833,18.06354331152718,0.780848751861875,0.3031488356483807,16.704068559063863
52,covid-19,Track time,150,Text length,3000,478,751,3,119,0.7141113669436314,0.22119763421582275,18.085345468053497,0.7823830304519159,0.31096747225474625,16.575022721043297
53,covid-19,Track time,150,Text length,5000,478,506,3,119,0.7015323519464207,0.22239639645815165,18.6767379639067,0.7806808907242759,0.3194245710163367,16.446130251963066
54,covid-19,Track time,150,Text length,7500,478,271,3,119,0.6835757726193976,0.20227849442807108,19.745631767683875,0.7614505933901428,0.2865916911405057,16.923241215692528
55,covid-19,Track time,150,Text length,10000,478,161,3,119,0.5962507955413134,0.0866847701170342,21.421644283504435,0.6908133249436543,0.137284456331824,18.60681090739131
56,covid-19,Track time,200,Text length,0,478,1005,1,119,0.7406650768479605,0.2409484750333864,19.832637270137273,0.7920738080756071,0.3209030485503893,17.231160036176217
57,covid-19,Track time,200,Text length,100,478,1002,1,119,0.740519960642664,0.24094774138801028,19.785725848225848,0.7920431888305545,0.32098939161825946,17.19683621544463
58,covid-19,Track time,200,Text length,1000,478,960,1,119,0.7402443317046862,0.24192313893089712,19.59087132003799,0.7919775523826253,0.3222416055093096,17.108407580539904
59,covid-19,Track time,200,Text length,2000,478,879,1,119,0.7383301965927958,0.248514111403484,19.11979661285216,0.7949038630621081,0.3379659273821712,16.605857205641453
60,covid-19,Track time,200,Text length,3000,478,751,1,119,0.7359261645377188,0.2487072817910872,19.988085284280924,0.7967776249960651,0.3468545921606456,16.792774729140284
61,covid-19,Track time,200,Text length,5000,478,506,1,119,0.717598010409142,0.24178837661124442,19.671311654092573,0.7932216736406908,0.3490576955882044,16.39117584666351
62,covid-19,Track time,200,Text length,7500,478,271,1,119,0.6914316821694706,0.21283027771553975,22.986776503223876,0.7739818592412213,0.31126945740787265,18.652482068169345
63,covid-19,Track time,200,Text length,10000,478,161,1,119,0.6048301644031123,0.09140298326803796,21.636217948717945,0.7038642749642847,0.14945305230641318,18.669543329737493
64,covid-19,Track time,250,Text length,0,478,1005,0,119,0.7406650768479605,0.2409484750333864,19.832637270137273,0.7920738080756071,0.3209030485503893,17.231160036176217
65,covid-19,Track time,250,Text length,100,478,1002,0,119,0.740519960642664,0.24094774138801028,19.785725848225848,0.7920431888305545,0.32098939161825946,17.19683621544463
66,covid-19,Track time,250,Text length,1000,478,960,0,119,0.7402443317046862,0.24192313893089712,19.59087132003799,0.7919775523826253,0.3222416055093096,17.108407580539904
67,covid-19,Track time,250,Text length,2000,478,879,0,119,0.7383301965927958,0.248514111403484,19.11979661285216,0.7949038630621081,0.3379659273821712,16.605857205641453
68,covid-19,Track time,250,Text length,3000,478,751,0,119,0.7359261645377188,0.2487072817910872,19.988085284280924,0.7967776249960651,0.3468545921606456,16.792774729140284
69,covid-19,Track time,250,Text length,5000,478,506,0,119,0.717598010409142,0.24178837661124442,19.671311654092573,0.7932216736406908,0.3490576955882044,16.39117584666351
70,covid-19,Track time,250,Text length,7500,478,271,0,119,0.6914316821694706,0.21283027771553975,22.986776503223876,0.7739818592412213,0.31126945740787265,18.652482068169345
71,covid-19,Track time,250,Text length,10000,478,161,0,119,0.6048301644031123,0.09140298326803796,21.636217948717945,0.7038642749642847,0.14945305230641318,18.669543329737493
